Stream,Year,Month,Counter,Symmetry,#Solutions,Minutes,Difficulty
5,2014,3,48,blockwise-broken,1,18.097764,1
5,2014,3,49,none,1,3.756896,0
5,2014,3,50,rotational-broken,1,14.306635,1
5,2014,3,51,none,1,3.117289,0
5,2014,3,52,mirror,1,12.940928,1
5,2014,3,53,double mirror,1,2.723271,0
5,2014,3,54,diagonal-broken,1,9.426166,1
5,2014,3,55,rotational-broken,1,6.493093,0
5,2014,3,56,rotational,1,2.434522,0
5,2014,3,57,mirror-broken,1,3.893989,0
5,2014,3,58,mirror-broken,1,15.566603,1
5,2014,3,59,classic-broken,1,11.602808,1
5,2014,3,60,mirror-broken,1,4.500873,0
5,2014,3,61,blockwise-broken,1,5.245447,0
5,2014,3,62,none,1,4.738634,0
5,2014,3,63,none,1,3.303993,0
5,2014,3,64,none,1,9.389884,1
5,2014,3,65,rotational,1,2.270369,0
5,2014,3,66,classic-broken,1,3.656086,0
5,2014,3,67,none,1,5.043546,0
5,2014,3,68,diagonal,1,3.721887,0
5,2014,3,69,double mirror-broken,1,17.338485,1
5,2014,3,70,classic-broken,1,11.339863,1
5,2014,3,71,mirror-broken,1,10.426975,1
5,2014,3,72,classic-broken,1,17.540217,1
5,2014,3,73,none,1,5.653977,0
5,2014,3,74,double mirror,1,2.232521,0
5,2014,3,75,blockwise-broken,1,4.759704,0
5,2014,3,76,rotational-broken,1,10.186556,1
5,2014,3,77,blockwise-broken,1,20.091846,1
5,2014,3,78,none,1,17.487539,1
5,2014,3,79,diagonal-broken,1,4.281394,0
5,2014,3,80,classic-broken,1,8.301005,1
5,2014,3,81,diagonal-broken,1,10.087798,1
5,2014,3,82,classic-broken,1,4.577294,0
5,2014,3,83,mirror-broken,1,6.170358,0
5,2014,3,84,none,1,9.168320,1
5,2014,3,85,classic-broken,1,5.388215,0
5,2014,3,86,classic-broken,1,25.737574,1
5,2014,3,87,classic-broken,1,22.563695,1
5,2014,3,88,diagonal,1,3.982648,0
5,2014,3,89,classic-broken,1,4.388443,0
5,2014,3,90,diagonal-broken,1,8.648508,1
5,2014,3,91,classic-broken,1,4.931826,0
5,2014,3,92,blockwise-broken,1,5.273066,0
5,2014,3,93,mirror-broken,1,17.480754,1
5,2014,3,94,classic-broken,1,9.438758,1
5,2014,3,95,none,1,7.179237,0
5,2014,3,96,classic-broken,1,4.218240,0
5,2014,3,97,rotational-broken,1,5.283597,0
5,2014,3,98,mirror-broken,2,6.335239,0
5,2014,3,99,mirror-broken,1,11.708485,1
5,2014,3,100,diagonal-broken,2,7.576647,0
5,2014,4,1,diagonal-broken,1,17.511344,1
5,2014,4,2,none,1,5.652414,0
5,2014,4,3,classic-broken,1,11.348026,1
5,2014,4,4,none,1,11.698801,1
5,2014,4,5,mirror-broken,1,9.835925,1
5,2014,4,6,diagonal-broken,1,5.122369,0
5,2014,4,7,blockwise-broken,1,15.203725,1
5,2014,4,8,none,1,5.276477,0
5,2014,4,9,diagonal-broken,3,12.795653,1
5,2014,4,10,classic-broken,1,10.953479,1
5,2014,4,11,blockwise-broken,1,4.633541,0
5,2014,4,12,mirror-broken,1,6.583368,0
5,2014,4,13,none,1,13.201961,1
5,2014,4,14,rotational-broken,1,11.492001,1
5,2014,4,15,classic-broken,2,8.364538,0
5,2014,4,16,none,1,4.571057,0
5,2014,4,17,none,1,13.302996,1
5,2014,4,18,classic-broken,1,4.362813,0
5,2014,4,19,diagonal-broken,1,3.815387,0
5,2014,4,20,mirror-broken,1,14.455610,1
5,2014,4,21,classic-broken,1,4.755710,0
5,2014,4,22,none,1,19.258154,1
5,2014,4,23,rotational-broken,1,8.778700,1
5,2014,4,24,rotational,1,12.711830,1
5,2014,4,25,none,1,11.193392,1
5,2014,4,26,mirror-broken,1,3.844314,0
5,2014,4,27,double mirror,1,1.654454,0
5,2014,4,28,classic-broken,1,4.958956,0
5,2014,4,29,classic-broken,1,10.392943,1
5,2014,4,30,none,1,4.671946,0
5,2014,4,31,classic-broken,1,5.935857,0
5,2014,4,32,mirror-broken,1,4.604508,0
5,2014,4,33,diagonal,1,8.418098,1
5,2014,4,34,mirror-broken,1,10.280603,1
5,2014,4,35,none,1,5.678412,0
5,2014,4,36,blockwise-broken,1,11.636350,1
5,2014,4,37,none,1,6.398463,0
5,2014,4,38,none,1,13.798711,1
5,2014,4,39,diagonal-broken,1,11.292533,1
5,2014,4,40,mirror-broken,1,3.058810,0
5,2014,4,41,diagonal-broken,1,6.279290,0
5,2014,4,42,none,1,10.496962,1
5,2014,4,43,mirror-broken,1,4.147847,0
5,2014,4,44,none,1,6.525065,0
5,2014,4,45,blockwise-broken,1,4.659847,0
5,2014,4,46,mirror-broken,1,4.040964,0
5,2014,4,47,rotational-broken,1,4.905120,0
5,2014,4,48,classic-broken,1,3.221175,0
5,2014,4,49,none,1,12.849087,1
5,2014,4,50,mirror-broken,1,10.581675,1
5,2014,4,51,none,1,4.873807,0
5,2014,4,52,classic-broken,1,3.662058,0
5,2014,4,53,none,2,8.615442,0
5,2014,4,54,blockwise-broken,1,5.516010,0
5,2014,4,55,classic-broken,1,3.666564,0
5,2014,4,56,classic-broken,2,9.364761,1
5,2014,4,57,mirror-broken,1,6.623294,0
5,2014,4,58,classic-broken,1,14.890261,1
5,2014,4,59,blockwise-broken,1,4.991646,0
5,2014,4,60,blockwise-broken,1,18.217985,1
5,2014,4,61,diagonal-broken,1,6.126208,0
5,2014,4,62,blockwise-broken,1,4.878409,0
5,2014,4,63,mirror-broken,1,6.209753,0
5,2014,4,64,classic-broken,1,16.688452,1
5,2014,4,65,classic-broken,1,3.265188,0
5,2014,4,66,double mirror-broken,1,5.097404,0
5,2014,4,67,none,1,3.816449,0
5,2014,4,68,none,1,5.193602,0
5,2014,4,69,classic-broken,1,4.796296,0
5,2014,4,70,blockwise-broken,1,6.411819,0
5,2014,4,71,mirror-broken,1,12.893464,1
5,2014,4,72,classic-broken,1,17.438207,1
5,2014,4,73,mirror-broken,2,7.124195,0
5,2014,4,74,blockwise,1,2.981384,0
5,2014,4,75,classic-broken,1,10.999993,1
5,2014,4,76,double mirror-broken,1,5.044522,0
5,2014,4,77,none,3,8.497371,0
5,2014,4,78,blockwise-broken,1,9.849677,1
5,2014,4,79,mirror-broken,1,4.618077,0
5,2014,4,80,double mirror-broken,2,5.775496,0
5,2014,4,81,mirror-broken,1,5.596110,0
5,2014,4,82,none,1,9.182158,1
5,2014,4,83,blockwise-broken,2,7.394806,0
5,2014,4,84,classic-broken,1,3.674277,0
5,2014,4,85,classic-broken,3,8.727286,0
5,2014,4,86,double mirror-broken,1,6.885090,0
5,2014,4,87,diagonal-broken,1,4.774160,0
5,2014,4,88,mirror-broken,1,4.471030,0
5,2014,4,89,classic-broken,1,8.744614,0
5,2014,4,90,none,1,3.931844,0
5,2014,4,91,classic-broken,1,11.713227,1
5,2014,4,92,diagonal-broken,1,24.024517,1
5,2014,4,93,double mirror-broken,1,4.207693,0
5,2014,4,94,classic-broken,1,19.731940,1
5,2014,4,95,mirror-broken,1,4.335340,0
5,2014,4,96,blockwise-broken,1,11.036469,1
5,2014,4,97,blockwise-broken,1,18.538980,1
5,2014,4,98,none,1,4.843058,0
5,2014,4,99,classic-broken,1,18.519695,1
5,2014,4,100,classic,1,3.739432,0
5,2014,5,1,classic-broken,1,18.372527,1
5,2014,5,2,mirror-broken,1,7.529061,0
5,2014,5,3,classic-broken,1,4.019928,0
5,2014,5,4,diagonal-broken,3,8.456460,0
5,2014,5,5,diagonal-broken,2,7.126869,0
5,2014,5,6,diagonal-broken,1,3.081992,0
5,2014,5,7,diagonal-broken,1,7.982229,1
5,2014,5,8,diagonal-broken,1,3.428297,0
5,2014,5,9,none,1,5.577138,0
5,2014,5,10,rotational,1,1.717602,0
5,2014,5,11,none,1,4.992597,0
5,2014,5,12,mirror,1,12.291268,1
5,2014,5,13,diagonal-broken,1,5.186329,0
5,2014,5,14,blockwise-broken,1,22.684573,1
5,2014,5,15,double mirror-broken,2,8.683390,0
5,2014,5,16,classic-broken,1,5.112310,0
5,2014,5,17,none,1,4.614909,0
5,2014,5,18,classic-broken,1,8.901112,1
5,2014,5,19,classic-broken,1,3.559609,0
5,2014,5,20,none,1,7.574180,1
5,2014,5,21,mirror-broken,1,5.235613,0
5,2014,5,22,blockwise-broken,1,13.833601,1
5,2014,5,23,classic-broken,3,6.150178,0
5,2014,5,24,mirror-broken,1,9.989095,1
5,2014,5,25,mirror-broken,1,7.192379,0
5,2014,5,26,mirror-broken,1,5.188690,0
5,2014,5,27,mirror-broken,1,6.232825,0
5,2014,5,28,none,1,11.606022,1
5,2014,5,29,classic-broken,1,10.925973,1
5,2014,5,30,blockwise-broken,1,12.640679,1
5,2014,5,31,blockwise,1,2.303358,0
5,2014,5,32,classic-broken,1,12.210804,1
5,2014,5,33,mirror-broken,1,5.384527,0
5,2014,5,34,none,1,5.165962,0
5,2014,5,35,blockwise-broken,1,21.536840,1
5,2014,5,36,diagonal-broken,1,10.942710,1
5,2014,5,37,diagonal-broken,1,4.421032,0
5,2014,5,38,diagonal-broken,1,4.057541,0
5,2014,5,39,classic-broken,1,8.889305,1
5,2014,5,40,classic-broken,1,6.585304,0
5,2014,5,41,double mirror-broken,1,5.863739,0
5,2014,5,42,diagonal-broken,1,22.483373,1
5,2014,5,43,none,1,4.487273,0
5,2014,5,44,classic-broken,1,16.581170,1
5,2014,5,45,classic-broken,1,4.189281,0
5,2014,5,46,mirror-broken,1,18.205810,1
5,2014,5,47,classic-broken,1,5.457379,0
5,2014,5,48,diagonal-broken,1,31.271764,1
5,2014,5,49,classic-broken,1,5.206489,0
5,2014,5,50,diagonal-broken,1,20.138548,1
5,2014,5,51,classic-broken,1,10.643752,1
5,2014,5,52,classic-broken,1,26.305406,1
5,2014,5,53,blockwise-broken,1,4.989888,0
5,2014,5,54,classic-broken,1,7.867787,1
5,2014,5,55,none,1,9.438823,1
5,2014,5,56,mirror-broken,2,10.228978,1
5,2014,5,57,classic-broken,1,12.042825,1
5,2014,5,58,classic-broken,1,4.946051,0
5,2014,5,59,diagonal-broken,1,16.438293,1
5,2014,5,60,rotational-broken,1,16.521767,1
5,2014,5,61,classic-broken,1,5.461256,0
5,2014,5,62,mirror-broken,1,4.222886,0
5,2014,5,63,classic-broken,2,6.404976,0
5,2014,5,64,diagonal-broken,1,6.045296,0
5,2014,5,65,mirror-broken,1,17.724264,1
5,2014,5,66,classic-broken,1,5.118328,0
5,2014,5,67,diagonal-broken,1,10.300933,1
5,2014,5,68,mirror-broken,2,14.843724,1
5,2014,5,69,diagonal-broken,1,5.315320,0
5,2014,5,70,double mirror-broken,1,5.589132,0
5,2014,5,71,mirror-broken,1,4.260784,0
5,2014,5,72,diagonal-broken,1,14.483809,1
5,2014,5,73,mirror-broken,1,15.578102,1
5,2014,5,74,blockwise,1,3.439302,0
5,2014,5,75,mirror-broken,1,20.434387,1
5,2014,5,76,mirror-broken,1,3.164942,0
5,2014,5,77,classic-broken,1,4.010328,0
5,2014,5,78,none,1,10.025803,1
5,2014,5,79,blockwise-broken,1,13.867497,1
5,2014,5,80,blockwise,1,2.142329,0
5,2014,5,81,blockwise-broken,1,26.332524,1
5,2014,5,82,blockwise-broken,1,18.886474,1
5,2014,5,83,diagonal-broken,1,15.447149,1
5,2014,5,84,rotational-broken,1,8.798472,1
5,2014,5,85,classic-broken,1,6.544947,0
5,2014,5,86,mirror,1,2.836657,0
5,2014,5,87,diagonal-broken,1,4.390078,0
5,2014,5,88,mirror,1,4.082596,0
5,2014,5,89,classic,1,4.224525,0
5,2014,5,90,mirror-broken,2,13.963130,1
5,2014,5,91,mirror-broken,1,6.222051,0
5,2014,5,92,classic-broken,1,12.936022,1
5,2014,5,93,none,1,5.555357,0
5,2014,5,94,blockwise,1,1.720618,0
5,2014,5,95,classic-broken,1,31.503068,1
5,2014,5,96,rotational,1,2.215563,0
5,2014,5,97,none,1,18.517869,1
5,2014,5,98,classic,1,3.621669,0
5,2014,5,99,blockwise-broken,1,31.070820,1
5,2014,5,100,double mirror-broken,1,5.644460,0
5,2014,6,1,mirror-broken,1,10.793657,1
5,2014,6,2,none,1,6.477190,0
5,2014,6,3,none,1,9.416264,1
5,2014,6,4,diagonal-broken,1,11.538078,1
5,2014,6,5,blockwise-broken,1,19.931525,1
5,2014,6,6,mirror-broken,1,5.929954,0
5,2014,6,7,diagonal-broken,1,4.126131,0
5,2014,6,8,blockwise-broken,1,11.138352,1
5,2014,6,9,classic-broken,1,14.966696,1
5,2014,6,10,blockwise-broken,1,4.053481,0
5,2014,6,11,blockwise-broken,1,5.137149,0
5,2014,6,12,none,1,22.837766,1
5,2014,6,13,classic-broken,1,12.565393,1
5,2014,6,14,diagonal-broken,1,4.895127,0
5,2014,6,15,mirror-broken,1,10.972336,1
5,2014,6,16,mirror,1,6.763385,0
5,2014,6,17,mirror-broken,1,4.995150,0
5,2014,6,18,classic,1,12.196263,1
5,2014,6,19,mirror-broken,1,12.329641,1
5,2014,6,20,none,1,4.888617,0
5,2014,6,21,diagonal-broken,1,4.074357,0
5,2014,6,22,diagonal-broken,1,11.227339,1
5,2014,6,23,classic-broken,1,9.483451,1
5,2014,6,24,classic-broken,1,6.085252,0
5,2014,6,25,rotational-broken,1,7.209773,0
5,2014,6,26,rotational-broken,1,3.731790,0
5,2014,6,27,none,1,4.250209,0
5,2014,6,28,rotational-broken,1,6.293124,0
5,2014,6,29,classic-broken,1,6.606260,0
5,2014,6,30,rotational,1,2.627334,0
5,2014,6,31,mirror-broken,1,4.147128,0
5,2014,6,32,mirror-broken,1,3.851034,0
5,2014,6,33,blockwise-broken,1,12.284725,1
5,2014,6,34,diagonal,1,3.751872,0
5,2014,6,35,rotational-broken,1,5.187299,0
5,2014,6,36,diagonal-broken,1,4.040803,0
5,2014,6,37,blockwise-broken,2,7.888751,0
5,2014,6,38,blockwise-broken,1,12.880142,1
5,2014,6,39,classic-broken,1,6.364210,0
5,2014,6,40,classic-broken,1,16.039182,1
5,2014,6,41,classic,1,8.604316,1
5,2014,6,42,classic-broken,1,5.067537,0
5,2014,6,43,none,1,5.596289,0
5,2014,6,44,classic-broken,1,9.046364,1
5,2014,6,45,classic-broken,1,19.642627,1
5,2014,6,46,mirror-broken,1,11.098212,1
5,2014,6,47,classic-broken,1,4.296782,0
5,2014,6,48,none,1,4.484327,0
5,2014,6,49,classic-broken,1,16.879726,1
5,2014,6,50,classic-broken,1,8.656520,1
5,2014,6,51,diagonal-broken,1,23.270175,1
5,2014,6,52,none,1,4.773787,0
5,2014,6,53,classic-broken,1,16.523819,1
5,2014,6,54,mirror-broken,1,4.440467,0
5,2014,6,55,classic-broken,1,5.213312,0
5,2014,6,56,classic,1,3.852731,0
5,2014,6,57,mirror-broken,1,13.723536,1
5,2014,6,58,mirror-broken,1,4.807861,0
5,2014,6,59,diagonal,1,4.513052,0
5,2014,6,60,double mirror-broken,1,3.001199,0
5,2014,6,61,blockwise-broken,1,4.301919,0
5,2014,6,62,mirror-broken,1,28.618689,1
5,2014,6,63,none,1,14.589091,1
5,2014,6,64,blockwise-broken,1,6.493392,0
5,2014,6,65,classic-broken,2,9.489222,1
5,2014,6,66,mirror-broken,1,16.877680,1
5,2014,6,67,blockwise-broken,1,7.005158,1
5,2014,6,68,rotational-broken,1,3.475434,0
5,2014,6,69,diagonal-broken,1,5.017688,0
5,2014,6,70,diagonal-broken,1,3.490638,0
5,2014,6,71,diagonal-broken,1,3.052272,0
5,2014,6,72,diagonal,1,3.117716,0
5,2014,6,73,rotational-broken,1,14.782965,1
5,2014,6,74,rotational-broken,1,3.172134,0
5,2014,6,75,classic-broken,1,4.470238,0
5,2014,6,76,mirror-broken,1,5.325007,0
5,2014,6,77,classic-broken,1,5.927705,0
5,2014,6,78,mirror-broken,1,4.539452,0
5,2014,6,79,diagonal-broken,1,5.019536,0
5,2014,6,80,diagonal,1,21.968216,1
5,2014,6,81,blockwise,1,3.812919,0
5,2014,6,82,mirror-broken,1,16.140303,1
5,2014,6,83,double mirror,1,2.145786,0
5,2014,6,84,rotational-broken,1,4.200434,0
5,2014,6,85,rotational,1,2.032817,0
5,2014,6,86,rotational-broken,1,4.646219,0
5,2014,6,87,diagonal-broken,1,7.857752,1
5,2014,6,88,mirror-broken,1,8.005923,0
5,2014,6,89,classic-broken,1,8.324140,0
5,2014,6,90,diagonal-broken,1,18.286513,1
5,2014,6,91,none,1,9.558685,1
5,2014,6,92,classic-broken,1,5.079462,0
5,2014,6,93,blockwise-broken,1,5.482365,0
5,2014,6,94,none,1,14.072720,1
5,2014,6,95,classic-broken,1,14.629974,1
5,2014,6,96,diagonal-broken,1,20.433657,1
5,2014,6,97,classic,1,10.217416,1
5,2014,6,98,diagonal-broken,1,35.548326,1
5,2014,6,99,blockwise-broken,1,8.347395,1
5,2014,6,100,diagonal-broken,1,17.826020,1
5,2014,7,1,mirror-broken,3,10.131627,1
5,2014,7,2,classic-broken,1,17.421126,1
5,2014,7,3,mirror-broken,3,15.941980,1
5,2014,7,4,classic-broken,1,5.828989,0
5,2014,7,5,blockwise-broken,2,6.933619,0
5,2014,7,6,blockwise-broken,1,5.226983,0
5,2014,7,7,classic-broken,1,5.165862,0
5,2014,7,8,classic-broken,1,6.214222,0
5,2014,7,9,mirror-broken,1,21.142497,1
5,2014,7,10,none,1,4.083571,0
5,2014,7,11,rotational-broken,1,13.688519,1
5,2014,7,12,rotational,1,3.082542,0
5,2014,7,13,rotational-broken,1,14.237815,1
5,2014,7,14,classic-broken,1,5.218929,0
5,2014,7,15,mirror-broken,1,6.642329,0
5,2014,7,16,blockwise-broken,1,18.860745,1
5,2014,7,17,none,1,11.000757,1
5,2014,7,18,double mirror,1,1.842651,0
5,2014,7,19,diagonal-broken,1,6.518207,0
5,2014,7,20,classic-broken,1,4.772717,0
5,2014,7,21,mirror,1,3.910127,0
5,2014,7,22,classic-broken,1,4.940986,0
5,2014,7,23,mirror-broken,1,9.185393,1
5,2014,7,24,mirror-broken,1,6.318971,0
5,2014,7,25,rotational-broken,1,3.478769,0
5,2014,7,26,none,1,4.672087,0
5,2014,7,27,mirror-broken,2,13.245553,1
5,2014,7,28,diagonal-broken,1,16.676525,1
5,2014,7,29,mirror-broken,1,5.741912,0
5,2014,7,30,mirror-broken,1,4.544210,0
5,2014,7,31,rotational-broken,3,6.990031,0
5,2014,7,32,classic-broken,1,12.896186,1
5,2014,7,33,diagonal-broken,1,6.654601,0
5,2014,7,34,diagonal,1,4.309513,0
5,2014,7,35,classic-broken,1,4.813569,0
5,2014,7,36,diagonal,1,2.754591,0
5,2014,7,37,diagonal-broken,2,6.514980,0
5,2014,7,38,none,1,10.516639,1
5,2014,7,39,blockwise-broken,1,3.728144,0
5,2014,7,40,none,1,5.347803,0
5,2014,7,41,mirror-broken,1,4.737220,0
5,2014,7,42,classic-broken,1,3.892671,0
5,2014,7,43,classic-broken,1,21.019777,1
5,2014,7,44,none,1,22.613806,1
5,2014,7,45,mirror-broken,1,4.297534,0
5,2014,7,46,classic-broken,1,4.227055,0
5,2014,7,47,classic-broken,1,21.279610,1
5,2014,7,48,none,1,17.433534,1
5,2014,7,49,rotational-broken,1,10.007779,1
5,2014,7,50,rotational-broken,1,3.565392,0
5,2014,7,51,classic-broken,2,12.256762,1
5,2014,7,52,none,1,6.944970,0
5,2014,7,53,diagonal,1,4.256708,0
5,2014,7,54,classic-broken,1,14.043335,1
5,2014,7,55,mirror-broken,1,5.095082,0
5,2014,7,56,blockwise-broken,2,8.502376,0
5,2014,7,57,classic,1,4.035100,0
5,2014,7,58,classic-broken,1,16.014075,1
5,2014,7,59,mirror-broken,1,4.623275,0
5,2014,7,60,mirror-broken,1,6.034865,0
5,2014,7,61,blockwise-broken,1,15.041686,1
5,2014,7,62,rotational-broken,1,4.543501,0
5,2014,7,63,blockwise-broken,1,5.473415,0
5,2014,7,64,mirror-broken,1,3.735692,0
5,2014,7,65,none,1,16.726400,1
5,2014,7,66,blockwise-broken,1,3.662096,0
5,2014,7,67,none,1,4.564205,0
5,2014,7,68,none,1,19.620318,1
5,2014,7,69,classic-broken,1,4.306238,0
5,2014,7,70,none,1,12.088835,1
5,2014,7,71,none,1,4.996569,0
5,2014,7,72,blockwise-broken,2,13.224660,1
5,2014,7,73,none,1,4.107185,0
5,2014,7,74,classic-broken,1,20.563108,1
5,2014,7,75,classic-broken,1,3.257984,0
5,2014,7,76,none,2,23.767007,1
5,2014,7,77,mirror-broken,2,7.500067,0
5,2014,7,78,blockwise-broken,1,6.823078,0
5,2014,7,79,diagonal-broken,1,4.340787,0
5,2014,7,80,none,1,4.268855,0
5,2014,7,81,classic-broken,1,5.969376,0
5,2014,7,82,blockwise-broken,1,8.042608,1
5,2014,7,83,diagonal-broken,1,23.117622,1
5,2014,7,84,classic-broken,1,3.402032,0
5,2014,7,85,none,1,9.744996,1
5,2014,7,86,none,1,14.715414,1
5,2014,7,87,none,1,12.105994,1
5,2014,7,88,mirror-broken,1,6.434748,0
5,2014,7,89,classic-broken,1,4.538445,0
5,2014,7,90,none,1,15.913922,1
5,2014,7,91,rotational-broken,1,5.049849,0
5,2014,7,92,none,1,4.536559,0
5,2014,7,93,classic-broken,1,5.130517,0
5,2014,7,94,mirror,1,14.684488,1
5,2014,7,95,none,1,3.732727,0
5,2014,7,96,none,1,15.015839,1
5,2014,7,97,mirror-broken,1,21.242546,1
5,2014,7,98,blockwise-broken,1,5.168966,0
5,2014,7,99,mirror,1,5.230739,0
5,2014,7,100,mirror-broken,1,17.946593,1
5,2014,8,1,none,1,10.690234,1
5,2014,8,2,mirror-broken,1,12.570549,1
5,2014,8,3,none,1,4.619284,0
5,2014,8,4,classic-broken,1,4.411831,0
5,2014,8,5,classic-broken,1,6.057061,0
5,2014,8,6,blockwise-broken,1,4.900894,0
5,2014,8,7,mirror-broken,1,5.164755,0
5,2014,8,8,blockwise-broken,1,18.086176,1
5,2014,8,9,mirror-broken,1,11.927472,1
5,2014,8,10,classic-broken,1,4.511619,0
5,2014,8,11,mirror-broken,1,4.544840,0
5,2014,8,12,mirror-broken,1,4.658688,0
5,2014,8,13,classic-broken,1,6.340909,0
5,2014,8,14,diagonal,1,4.459177,0
5,2014,8,15,none,1,3.013941,0
5,2014,8,16,mirror,1,3.263399,0
5,2014,8,17,mirror-broken,1,12.569907,1
5,2014,8,18,rotational-broken,1,12.568601,1
5,2014,8,19,diagonal-broken,1,3.310332,0
5,2014,8,20,blockwise-broken,1,5.254572,0
5,2014,8,21,mirror-broken,1,18.061582,1
5,2014,8,22,classic-broken,1,11.325500,1
5,2014,8,23,mirror,1,3.115769,0
5,2014,8,24,mirror-broken,1,9.616712,1
5,2014,8,25,mirror-broken,1,10.688517,1
5,2014,8,26,blockwise-broken,3,28.919450,1
5,2014,8,27,diagonal-broken,1,4.740822,0
5,2014,8,28,classic-broken,1,19.487475,1
5,2014,8,29,rotational-broken,1,17.462914,1
5,2014,8,30,double mirror,1,2.885215,0
5,2014,8,31,classic-broken,1,6.607754,0
5,2014,8,32,rotational-broken,1,18.931672,1
5,2014,8,33,none,1,5.462637,0
5,2014,8,34,mirror-broken,1,5.132957,0
5,2014,8,35,blockwise-broken,1,3.697996,0
5,2014,8,36,classic-broken,1,5.322014,0
5,2014,8,37,none,1,4.792454,0
5,2014,8,38,rotational,1,1.572141,0
5,2014,8,39,mirror-broken,1,4.000319,0
5,2014,8,40,blockwise-broken,1,5.354948,0
5,2014,8,41,none,1,5.232412,0
5,2014,8,42,blockwise-broken,1,11.753311,1
5,2014,8,43,diagonal-broken,1,6.336278,0
5,2014,8,44,diagonal-broken,3,7.187348,0
5,2014,8,45,mirror-broken,1,4.424678,0
5,2014,8,46,double mirror-broken,1,9.703487,1
5,2014,8,47,diagonal-broken,2,6.793465,0
5,2014,8,48,double mirror-broken,1,4.385202,0
5,2014,8,49,none,1,6.076227,0
5,2014,8,50,blockwise-broken,1,16.584515,1
5,2014,8,51,classic-broken,1,3.140142,0
5,2014,8,52,diagonal-broken,1,12.633279,1
5,2014,8,53,diagonal,1,3.886820,0
5,2014,8,54,none,1,13.464117,1
5,2014,8,55,none,1,5.823549,0
5,2014,8,56,classic-broken,3,12.206753,1
5,2014,8,57,mirror-broken,1,5.276903,0
5,2014,8,58,mirror,1,3.446581,0
5,2014,8,59,none,1,20.282976,1
5,2014,8,60,double mirror-broken,1,5.578132,0
5,2014,8,61,rotational-broken,1,24.578149,1
5,2014,8,62,classic-broken,1,8.476712,1
5,2014,8,63,diagonal-broken,1,5.519950,0
5,2014,8,64,mirror-broken,1,8.760796,0
5,2014,8,65,diagonal-broken,3,10.526147,0
5,2014,8,66,diagonal-broken,1,8.280370,1
5,2014,8,67,mirror-broken,1,19.784770,1
5,2014,8,68,blockwise-broken,1,3.752080,0
5,2014,8,69,none,1,3.862752,0
5,2014,8,70,blockwise-broken,1,5.896205,0
5,2014,8,71,blockwise-broken,1,5.091152,0
5,2014,8,72,diagonal,1,3.047667,0
5,2014,8,73,blockwise-broken,1,5.279588,0
5,2014,8,74,classic-broken,1,4.211396,0
5,2014,8,75,mirror-broken,1,11.822743,1
5,2014,8,76,blockwise-broken,1,8.720054,1
5,2014,8,77,none,1,21.693307,1
5,2014,8,78,rotational-broken,1,6.443844,0
5,2014,8,79,mirror-broken,1,3.921391,0
5,2014,8,80,mirror-broken,1,5.560177,0
5,2014,8,81,blockwise-broken,1,15.794542,1
5,2014,8,82,rotational-broken,2,24.385227,1
5,2014,8,83,double mirror-broken,1,6.520743,0
5,2014,8,84,blockwise-broken,2,5.370397,0
5,2014,8,85,mirror-broken,1,12.917543,1
5,2014,8,86,classic-broken,1,4.517970,0
5,2014,8,87,mirror-broken,1,5.338542,0
5,2014,8,88,mirror-broken,1,14.337902,1
5,2014,8,89,classic-broken,1,8.994699,1
5,2014,8,90,classic-broken,1,12.556686,1
5,2014,8,91,diagonal-broken,1,4.501166,0
5,2014,8,92,blockwise-broken,1,5.302264,0
5,2014,8,93,double mirror,1,3.893280,0
5,2014,8,94,classic,1,3.653437,0
5,2014,8,95,diagonal-broken,1,5.657026,0
5,2014,8,96,mirror-broken,1,6.140007,0
5,2014,8,97,diagonal-broken,3,11.124953,1
5,2014,8,98,classic,1,11.319830,1
5,2014,8,99,none,1,2.774296,0
5,2014,8,100,diagonal-broken,1,20.217155,1
5,2014,9,1,classic-broken,1,4.344827,0
5,2014,9,2,none,1,31.816866,1
5,2014,9,3,classic-broken,1,39.590176,1
5,2014,9,4,blockwise-broken,1,5.211663,0
5,2014,9,5,mirror-broken,1,12.577502,1
5,2014,9,6,mirror-broken,1,5.542787,0
5,2014,9,7,diagonal,1,5.445147,0
5,2014,9,8,rotational-broken,1,16.460965,1
5,2014,9,9,classic-broken,1,5.637373,0
5,2014,9,10,blockwise-broken,1,5.860387,0
5,2014,9,11,classic-broken,1,7.886659,0
5,2014,9,12,mirror-broken,1,5.636757,0
5,2014,9,13,none,1,8.121686,1
5,2014,9,14,rotational-broken,1,6.080806,0
5,2014,9,15,classic-broken,1,24.293228,1
5,2014,9,16,blockwise-broken,1,10.498405,1
5,2014,9,17,blockwise-broken,1,12.782888,1
5,2014,9,18,classic-broken,1,10.642746,1
5,2014,9,19,none,1,5.006499,0
5,2014,9,20,diagonal-broken,2,5.359111,0
5,2014,9,21,rotational-broken,1,18.517673,1
5,2014,9,22,mirror-broken,1,5.262274,0
